"","Stream","Watershed","Gap_location","Aquatic_Transect_width","Terrestrial_Transect_Live_Richness","Gap_Diameter","Gap_Area","Year_Gapformation","Terrestrial_Total_Snag_Density","Terrestrial_Ash_Snag_Density","Terrestrial_Elm_Snag_Density","Terrestrial_Total_CWD_Density_m","Terrestrial_Ash_CWD_Density_m","Terrestrial_Elm_CWD_Density_m","Terrestrial_1_CWD_Density_m","Terrestrial_2_CWD_Density_m","Terrestrial_3_CWD_Density_m","Terrestrial_Total_Live_Density","Terrestrial_Ash_Live_Density","Terrestrial_Elm_Live_Density","Terrestrial_Basswood_Live_Density","Terrestrial_Oak_Live_Density","Terrestrial_Cherry_Live_Density","Terrestrial_Hickory_Live_Density","Terrestrial_Acer_Live_Density","Terrestrial_Beech_Live_Density","Terrestrial_Buckthorn_Live_Density","Terrestrial_Walnut_Live_Density","Terrestrial_Hophornbeam_Live_Density","Terrestrial_Aspen_Live_Density","Aquatic_LWFreq","Aquatic_InSitFreq","Aquatic_LJFreq","Aquatic_LWDens","Aquatic_LWvolpL","Aquatic_LWvolpa","Aquatic_JvolpL","log10Gap_Area","log10Year_Gapformation","Year_Gapformation_t","log10Terrestrial_Total_Live_Density","log10Terrestrial_Ash_Live_Density","sqrtTerrestrial_Ash_Live_Density","Terrestrial_Ash_Live_Density_bi","log10Terrestrial_Elm_Live_Density","sqrtTerrestrial_Elm_Live_Density","Terrestrial_Elm_Live_Density_bi","log10Terrestrial_Basswood_Live_Density","sqrtTerrestrial_Basswood_Live_Density","Terrestrial_Basswood_Live_Density_bi","log10Terrestrial_Oak_Live_Density","log10Terrestrial_Cherry_Live_Density","sqrtTerrestrial_Cherry_Live_Density","Terrestrial_Cherry_Live_Density_bi","log10Terrestrial_Hickory_Live_Density","Terrestrial_Hickory_Live_Density_bi","log10Terrestrial_Acer_Live_Density","log10Terrestrial_Beech_Live_Density","sqrtTerrestrial_Beech_Live_Density","Terrestrial_Beech_Live_Density_bi","log10Terrestrial_Buckthorn_Live_Density","sqrtTerrestrial_Buckthorn_Live_Density","Terrestrial_Buckthorn_Live_Density_bi","log10Terrestrial_Hophornbeam_Live_Density","sqrtTerrestrial_Hophornbeam_Live_Density","Terrestrial_Hophornbeam_Live_Density_bi","log10Terrestrial_Aspen_Live_Density","sqrtTerrestrial_Aspen_Live_Density","Terrestrial_Aspen_Live_Density_bi","log10Terrestrial_Total_Snag_Density","log10Terrestrial_Elm_Snag_Density","sqrtTerrestrial_Elm_Snag_Density","Terrestrial_Elm_Snag_Density_bi","log10Terrestrial_Total_CWD_Density","log10Terrestrial_Ash_CWD_Density","log10Terrestrial_2_CWD_Density","log10Terrestrial_3_CWD_Density"
"sqrtTerrestrial_Hophornbeam_Live_Density",-0.105910373205736,0.0680884043165959,-0.422553053131059,0.109874425175365,0.282458793292113,-0.209072559502965,-0.197029268663477,0.0968733574525232,-0.0190667731181644,0.000877805766222989,-0.0792924265257551,-0.12762033492797,-0.111045994086489,-0.108794049344382,-0.167458303715202,-0.137924365461768,-0.00444080158549874,-0.0264998338925316,0.622012111210193,-0.169196610716772,-0.161333794341104,-0.11860789124152,-0.112617235425362,-0.123146502193863,0.315419250719843,0.0980333307020326,-0.145965476217703,-0.120465846189555,0.995835485455417,-0.122577984913131,0.137909679117509,0.195556353954004,0.118518046881096,0.0219516215539663,0.0021175846359238,-0.0317779039090018,-0.152996776006118,-0.197974993526531,0.0970494430074493,0.0968733574525232,0.0630034410066127,0.613126219282646,0.594202608337036,0.483606564291521,-0.16414068751542,-0.16877047900655,-0.165196282103574,-0.233012313482611,-0.201118601227525,-0.344666575174785,-0.14448295705721,-0.0923123824815361,-0.104630968257786,0.117599856737228,-0.123146502193863,-0.52450975146131,0.385620826914053,0.304934544395026,0.198591187463881,0.588483668431065,-0.161979906031612,-0.15447041466322,-0.716588112249754,0.994617405753083,1,NA,-0.123047283374695,-0.122886820641039,-0.52450975146131,0.172137780575478,-0.0519629718150058,-0.0701536946523304,0.0922565357030139,0.0507831516066384,0.120851985475464,-0.152684287622002,0.137853948913342
"Terrestrial_Hophornbeam_Live_Density_bi",-0.297850830238434,0.313488620473125,-0.3134886204731,0.192319722721591,0.778201049524587,-0.800701710860488,-0.749597991803947,0.361245367101536,0.0307593829367499,-0.23762150150691,-0.25291574091448,-0.451746265136684,-0.325806171219169,-0.54835796771133,-0.617434167151887,-0.207639111733033,-0.302683991625994,-0.111100629326507,0.337083592248213,-0.543406341797431,-0.720457951196324,-0.0277101118265466,-0.308134028672012,-0.525473599482842,0.282355773231697,0.0246051957047987,-0.673213259704379,-0.532696615200808,NA,-0.526899194418281,0.275277664008293,-0.000638279223062395,-0.226593744279527,0.0652968573067269,0.426587491298549,0.405880489415649,-0.688655108040988,-0.551386376888096,0.361593983062225,0.361245367101558,0.0405200380626912,0.330378221494058,0.318665850407152,0.375322047635843,-0.358612265208992,-0.451310771429283,0.107215052120928,-0.606522832030769,-0.72350768107429,-0.190034313564701,0.131682708850172,-0.100956671264711,-0.208827677396078,0.733054219491275,-0.525473598346964,-0.893412453770326,0.574529669334832,0.246726269217268,0.138270653242834,0.733054219491275,-0.683466664008443,-0.679290950047718,-0.927248562303397,0.942726390253297,NA,1,-0.525768796663484,-0.52624246579345,-0.893412453770326,0.485316069831362,0.00183553797945153,-0.131433626970463,0.569976462363718,-0.0103768257947216,0.270521984362917,0.00368135458824747,-0.0813223784169927
"log10Terrestrial_Aspen_Live_Density",-0.646187257384819,0.60271578718249,-0.257273833587447,0.4812907775728,0.157072686525957,0.774647075667603,0.756595621051936,0.40258685727092,-0.0774091633260297,-0.118609826295059,-0.0886608878975245,-0.256685010629378,-0.152878699839354,-0.11034255167914,-0.180759529602306,-0.180980073140936,-0.140282397514072,0.28997793310047,-0.135720535487626,-0.182810931535179,0.000277129788883261,0.39648121616322,0.361025723110231,-0.12489928782243,-0.257598694695758,-0.124322678643825,-0.0315038804459861,-0.12218047713865,-0.113500845772448,0.998433439649991,-0.290661335874164,-0.285768192190614,0.096164606904726,-0.340790326502223,-0.179631665338094,-0.274137789037735,0.0450464970988572,0.679015778389648,0.402419439799468,0.40258685727092,0.271611388573384,-0.140992036854995,-0.147650509330259,-0.525768796663484,-0.199145552674077,-0.19137233860859,-0.71855170367948,0.249536290446688,0.113900494604418,0.586502859178602,0.393251371481476,0.381068955792466,0.374239489803217,0.259318023482068,-0.12489928782243,-0.453873451807811,-0.377746161952113,-0.160964490310847,-0.143241344393437,-0.604522054128069,0.00567262634837064,-0.0137774747860182,0.259318023482068,-0.132652391673358,-0.123047283374695,-0.525768796663484,1,0.9996922882549,0.9999,0.0987835648578897,-0.102110590644618,-0.0935643127045137,-0.453873451807811,-0.186961070758707,-0.106015645036892,-0.189490202363991,-0.0176152843075597
"sqrtTerrestrial_Aspen_Live_Density",-0.646236376906115,0.603092805484915,-0.265359928098703,0.480663138898181,0.151016349306424,0.773636878741908,0.75560896455456,0.402061854313683,-0.0804622963301379,-0.118047120150519,-0.0885452675599581,-0.256925050346773,-0.153828162670826,-0.110198656852733,-0.180523805842636,-0.181057472964618,-0.140694337749054,0.298846440606992,-0.135543545898419,-0.182572532596074,0.000448193089991057,0.407126360567664,0.348585935834438,-0.124736409938368,-0.257262766997044,-0.124160552700663,-0.0343001627807721,-0.122021144784262,-0.113352832297583,0.999514154234761,-0.290173095181957,-0.285395529389346,0.099787988278316,-0.340283581643176,-0.176058959623943,-0.271063491432465,0.0474735992195784,0.678130291729498,0.401894655166963,0.402061854313683,0.277871930273008,-0.140808172839171,-0.147457962175189,-0.52624246579345,-0.198885852184142,-0.19112277496316,-0.718664862509157,0.249473586076903,0.113996791392002,0.587197089281774,0.398540434456372,0.367815793365654,0.36133350905266,0.249261433701965,-0.124736409938368,-0.454136326109497,-0.377253553093856,-0.160754580742522,-0.143054547114671,-0.605263536766864,0.00152727993155505,-0.0172384724389074,0.249261433701965,-0.132479403169995,-0.122886820641039,-0.52624246579345,0.9996922882549,1,0.9999,0.0957758893538648,-0.101977430902601,-0.0934422979393158,-0.454136326109497,-0.18865371885612,-0.111601130425967,-0.191922035735533,-0.0192649249590447
"Terrestrial_Aspen_Live_Density_bi",NA,0.986639067545421,-0.415258267019281,0.986341628030574,0.296085510176105,NA,NA,0.938874310032638,-0.162957373270519,-0.354852623507714,-0.380756767909314,-0.752571224438935,-0.493267649890672,-0.463653565693254,-0.647338680245552,-0.616760949668324,-0.497958214630927,0.380569716811924,-0.513234522910236,-0.614033957745975,-1.77289649668286e-08,0.454396648258001,0.40494230186391,-0.453710215085931,-0.79421665015488,-0.543826456090239,-0.0576849871467398,-0.457702069438245,-0.509056136593663,0.9999,-0.549068730545316,-0.834502066179022,0.168931030063271,-0.798206898738927,-0.442162677938711,-0.6368798165877,0.0776377657847502,NA,0.938713645781042,0.938874310032769,0.462432028511514,-0.526556332034888,-0.532942404100235,-0.893412453770326,-0.638401144743539,-0.627232965163098,-0.918411363078741,0.39818264995262,0.193393626421753,0.97808224778707,0.585035860109021,0.420801983361869,0.414775225455613,0.449684012329789,-0.453710215086268,-0.86794090062156,-0.91693076857875,-0.584866452241582,-0.57000240982352,-0.898291082371288,0.0234261021436498,-0.0163315705488179,0.449684012329789,-0.532312970287618,-0.52450975146131,-0.893412453770326,0.9999,0.9999,1,0.215953801089657,-0.452939306451881,-0.418394749979438,-0.86794090062156,-0.329638239543904,-0.186484288722907,-0.440206672081756,-0.030049594190464
"log10Terrestrial_Total_Snag_Density",0.340108661231874,-0.440349156329706,-0.0615109069114947,-0.292755494742536,0.690106387867002,-0.103323839891696,-0.065962034445724,-0.340526438991193,0.793264078001431,0.615955801606778,0.176003889973968,0.256567243015957,0.43153651038153,-0.295466140153146,0.369560671084018,0.469702157328527,-0.142901770220719,-0.370652469916602,0.265282943532004,0.274605665991178,0.306476672031912,-0.396884338579645,0.206279624804733,-0.0212464845696878,-0.380573288823126,-0.344644238034675,0.396352802437349,0.286967165161272,0.154857287413188,0.0919132229770315,-0.32523874416084,0.145670927575869,-0.365237378005129,-0.0739791603850442,-0.405920275917141,-0.296502065062737,-0.338075400222962,-0.029736268204046,-0.340391441739189,-0.340526438991193,-0.322247561879731,0.288153237001291,0.319968940822641,0.858453132495304,0.311427480824551,0.293005660391243,0.563048547564997,0.340548009163343,0.32791225342034,0.477417866086799,-0.382131037594542,0.228927312480656,0.216066599311407,0.551675855230157,-0.0212464845696878,-0.0420845030832196,-0.176655063648243,-0.283403701409373,-0.320650672648217,-0.16027808858389,0.440736347854567,0.420020952761973,0.946824168110726,0.190036293907133,0.172137780575478,0.485316069831362,0.0987835648578897,0.0957758893538648,0.215953801089657,1,0.197290804826892,0.183878007968003,0.521939704469074,0.569084462201513,0.507557606702944,0.428980383325431,0.400845186224963
"log10Terrestrial_Elm_Snag_Density",0.0428066361716946,3.5527136788005e-12,3.5527136788005e-12,-0.230690087330225,0.374969445431723,-0.196958717957652,-0.210687331422153,0.0329397630067395,0.0753914360142084,-0.106507788546988,0.985948891565568,-0.186673721717734,-0.14071942415197,0.247756174208256,-0.147897924603704,-0.137452164476961,-0.102394630561243,-0.0965374594956554,-0.111046900646876,0.613042805843419,-0.133693599964505,-0.166493018787961,-0.0998167604550676,-0.10219292722248,-0.0596144718861769,-0.0877433733907612,0.208714932953868,0.498919116653225,-0.057773784956699,-0.10172114406941,-0.127521686859029,-0.19302880312151,-0.150036322030963,-0.0423146103052631,-0.0805666677749649,-0.0666055440064119,0.0729666729150573,-0.298671669297176,0.0331398354743719,0.0329397630067395,-0.0248825663089339,-0.115360056990526,-0.120808036758393,-0.54130377276035,0.505325466218533,0.556645707100706,0.440812322712194,-0.192292683382996,-0.166379986122806,-0.267333613739464,-0.222894855761098,-0.0957567989112813,-0.0983724363313738,-0.0668823720033209,-0.10219292722248,-0.452939306451881,0.116031133733818,-0.0918691401070894,-0.0918791853886639,-0.0668823720033209,0.292660483359683,0.252183054040622,0.474622287471748,-0.0448331645475311,-0.0519629718150058,0.00183553797945153,-0.102110590644618,-0.101977430902601,-0.452939306451881,0.197290804826892,1,0.993911842575084,NA,-0.0790286614368454,-0.066633841541007,-0.0622046886808468,0.00877179138553335
"sqrtTerrestrial_Elm_Snag_Density",0.049209373047396,0,0,-0.243386956829698,0.327703393684874,-0.181911093782976,-0.197460172848532,0.0301828269420318,0.0747887811613192,-0.0967628564948197,0.998351254835749,-0.168672541416806,-0.13161448781554,0.258590615789389,-0.135519416532716,-0.12560765605054,-0.0883751165354477,-0.0756256546314788,-0.101752686684112,0.632957282578235,-0.124365105902868,-0.158658251604997,-0.0947111605921091,-0.0936397580160088,-0.0552714789402201,-0.0868669684784455,0.222051657781319,0.513093802394314,-0.0691755092620513,-0.0932074613640759,-0.11606557682585,-0.17306371036012,-0.126079422810389,-0.0270873616105038,-0.151091990435362,-0.133041063685953,0.091955610075765,-0.286224441242172,0.0303661540857389,0.0301828269420318,-0.00297854665101848,-0.105704847829524,-0.110696851885034,-0.502860356861904,0.525443566407036,0.576667494086228,0.473899746382124,-0.186757562306874,-0.157555457247384,-0.363815050261338,-0.231759185661568,-0.0975225691436724,-0.0960345996016189,-0.193372276854686,-0.0936397580160088,-0.418394749979438,0.105533183058943,-0.102610145265479,-0.0959051604317425,-0.193372276854686,0.308052430006934,0.266600465777382,0.498217134988179,-0.070555778953136,-0.0701536946523304,-0.131433626970463,-0.0935643127045137,-0.0934422979393158,-0.418394749979438,0.183878007968003,0.993911842575084,1,NA,-0.0659317404643751,-0.0723298651086864,-0.0550185254278928,0.0279109405196632
"Terrestrial_Elm_Snag_Density_bi",0,0,0,-0.207462842917776,0.992090692710741,-0.771936475122698,-0.754958780864792,0.0826589581380213,0.114849007807383,-0.429815323945314,NA,-0.705402479984025,-0.535383413640972,0.197145945850369,-0.647338680245552,-0.562247527196913,-0.561493338718929,-0.457484352807078,-0.513234522910236,0.426524192187648,-0.599012557094855,-0.513031232948205,-0.322375344443938,-0.453710215085931,-0.15474379001493,-0.215670872551718,0.147953866088941,0.359474111391767,0.0269495612348391,-0.454632949887876,-0.31371808036498,-0.779179479140358,-0.546836903724458,-0.236742814211653,0.362392714053381,0.377587408898728,-0.0850325660348348,-0.785823384619894,0.0831705159731797,0.0826589581383594,-0.258065922032957,-0.526556332034888,-0.532942404100235,-0.893412453770326,0.366707557272352,0.396721831501123,0.346261213442363,-0.455471741316994,-0.581584893240746,0.0819680393603557,-0.259203908008565,-0.159635219829818,-0.24469190583529,0.449684012329789,-0.453710215086268,-0.86794090062156,0.28104657468452,-0.0326772773498043,-0.121559877173871,0.449684012329789,0.217087364810283,0.184445173798496,0.449684012329789,0.15413378593275,0.0922565357030139,0.569976462363718,-0.453873451807811,-0.454136326109497,-0.86794090062156,0.521939704469074,NA,NA,1,-0.243676636796356,-0.0457551782915049,-0.189101004571616,-0.180842933464216
"log10Terrestrial_Total_CWD_Density",0.288665181673859,-0.279443138605645,-0.0839006974755024,-0.436058375419582,0.256015755269089,-0.19912296187755,-0.172610527703033,-0.208989740901746,0.520752613509061,0.51973147690745,-0.0587907484598534,0.829221893987838,0.575132356930253,-0.194285559333737,0.528693621027915,0.514975959719264,0.563316895962356,-0.0944526921614629,0.155175717930506,0.159591854267712,0.316736888758484,-0.0858908206312806,0.114635999134388,0.256109154273392,-0.318175649643927,-0.152566389315619,0.161861138127779,0.0530025220845311,0.0571728041640832,-0.190615911489362,-0.0957917035393806,0.284576145933386,-0.288758961855044,0.126103087824068,-0.336090997147017,-0.181044306407762,-0.387445287536917,-0.103395550090346,-0.20898168431539,-0.208989740901746,-0.0652154834383469,0.175856716937087,0.205393475346923,0.547712826751708,0.216735369800813,0.189992549128446,0.402957583417794,0.177366923882596,0.261986734526935,0.0145590131073277,-0.15301873857913,0.0993971069469735,0.107072135276494,0.0494618740422011,0.256109154273392,0.575331452580694,-0.116352499031947,-0.109944192018787,-0.133226567335425,-0.105715195283997,0.173824409893554,0.168608858844123,0.255496396806757,0.0430074104358245,0.0507831516066384,-0.0103768257947216,-0.186961070758707,-0.18865371885612,-0.329638239543904,0.569084462201513,-0.0790286614368454,-0.0659317404643751,-0.243676636796356,1,0.650310743824499,0.47654792402646,0.83621839924604
"log10Terrestrial_Ash_CWD_Density",0.224278145978213,-0.32948877300314,-0.322200483999069,-0.288989393383194,0.230083128859991,-0.120681476892164,-0.0638618876459176,-0.228351911879636,0.631561272746165,0.69681532829755,-0.0749486824823299,0.706608420680693,0.83823867194172,-0.250779417159908,0.524648007273001,0.44300329131083,0.48960234998542,-0.267059840400941,0.332665769351039,-0.186561750169513,0.330540233940856,-0.0977118105321066,-0.113118896886884,-0.0902939005500922,-0.316322649633293,-0.258909599174461,-0.0888629676433818,-0.243923825231706,0.110699185368306,-0.118521847547842,0.123205539063187,0.549468875516903,-0.295578926082492,0.278017118441357,-0.0852287311026979,0.0695093553926086,-0.213256319783109,0.0797471753822299,-0.228369604451571,-0.228351911879636,-0.29242611568663,0.361887982008012,0.402597053088291,0.692499398836801,-0.116880328778359,-0.153776649783963,0.0159438924076707,0.275791188853432,0.301568326268264,0.359062132944593,-0.0447779577496384,-0.0889253413005375,-0.101572431441607,0.0405057816339451,-0.0902939005500922,-0.172689224665238,-0.158745905694817,-0.259817882065293,-0.263234739180104,-0.304358644568375,-0.0315482579561349,-0.0602247618582486,0.180337236128057,0.131168450159564,0.120851985475464,0.270521984362917,-0.106015645036892,-0.111601130425967,-0.186484288722907,0.507557606702944,-0.066633841541007,-0.0723298651086864,-0.0457551782915049,0.650310743824499,1,0.400581510409843,0.629314063579966
"log10Terrestrial_2_CWD_Density",0.386625438097621,-0.385378435281108,0.434630821785465,0.0438080030044258,0.217031198607176,0.00324782993885246,0.00943956830090076,-0.382084885032988,0.567086804829432,0.513316940375695,-0.0510094970025183,0.487772923408916,0.56877489398604,-0.0443817714016841,0.517106143503167,0.911301056448269,-0.0831190124567936,-0.061731580726214,-0.242396385966944,-0.129273266220123,0.540465917442641,-0.102651838144862,0.325902477925594,-0.0726910458722733,-0.190621514947902,-0.115422389036732,-0.0664435766146147,-0.203667622245904,-0.169656370834089,-0.194810153147242,-0.0401424271861814,0.155734314565955,-0.134552385615788,-0.0265104701918015,-0.027772747339484,-0.00180694799149733,0.100003441193102,0.115637885305306,-0.382323045162103,-0.382084885032988,-0.0719182037716555,-0.208087497006655,-0.154563777492064,0.0560779445154901,-0.0483797908564498,-0.0916576696735307,0.167513131981436,0.435867340573485,0.507825200913296,0.358912322519071,0.0564982659512103,0.322993313720638,0.322462874497089,0.427027481604748,-0.0726910458722733,-0.144389283929281,-0.129632767368694,-0.20564396994706,-0.160275175613547,-0.522773656691823,-0.0162357130336272,-0.0410981907533569,0.133341035223677,-0.131850491683937,-0.152684287622002,0.00368135458824747,-0.189490202363991,-0.191922035735533,-0.440206672081756,0.428980383325431,-0.0622046886808468,-0.0550185254278928,-0.189101004571616,0.47654792402646,0.400581510409843,1,0.130750389273083
"log10Terrestrial_3_CWD_Density",0.181241076994384,-0.241058880993031,-0.317839846016848,-0.484944490750202,0.0388225023831463,-0.177790485149188,-0.13005595014619,-0.133951900776551,0.232032272919129,0.305352923536827,0.0377474107831117,0.714131814266091,0.394788993776141,-0.0995202384169293,0.207802986854228,0.180405088466499,0.780897447270859,-0.186123455388521,0.323849660584014,0.0463952251048447,0.25183200117158,-0.0912499264706675,0.106450697623236,0.254250108850147,-0.418582084095106,-0.08927308267323,-0.026960506624117,-0.025946371751834,0.159992525468834,-0.0213208678923932,-0.192050069682633,0.392899638545843,-0.309897854958546,0.0831539285934911,-0.460707885844496,-0.283589868932284,-0.533424994925472,-0.0382753958990226,-0.133888728107922,-0.133951900776551,-0.123938103708948,0.324289149673478,0.322015784851449,0.480845893085367,0.062859803979503,0.055611674089458,0.058476667439191,0.17412709437928,0.226223865042262,0.00481778441219893,-0.205409928374455,0.0851233287403342,0.0975954141721088,-0.120848369141862,0.254250108850147,0.448793926589961,-0.261955436769293,-0.0576712972250407,-0.0740914800939848,-0.0827753765908098,-0.0134386764128169,-0.0202485976164878,0.0478811734534684,0.111298295290848,0.137853948913342,-0.0813223784169927,-0.0176152843075597,-0.0192649249590447,-0.030049594190464,0.400845186224963,0.00877179138553335,0.0279109405196632,-0.180842933464216,0.83621839924604,0.629314063579966,0.130750389273083,1
