"","Stream","Gap_location","Date","Watershed","Aquatic_Transect_width","Terrestrial_Transect_Live_Richness","Gap_Diameter","Gap_Area","Year_Gapformation","Terrestrial_Total_Snag_Density","Terrestrial_Ash_Snag_Density","Terrestrial_Elm_Snag_Density","Terrestrial_Total_CWD_Density_m","Terrestrial_Ash_CWD_Density_m","Terrestrial_Elm_CWD_Density_m","Terrestrial_1_CWD_Density_m","Terrestrial_2_CWD_Density_m","Terrestrial_3_CWD_Density_m","Terrestrial_Total_Live_Density","Terrestrial_Ash_Live_Density","Terrestrial_Elm_Live_Density","Terrestrial_Basswood_Live_Density","Terrestrial_Oak_Live_Density","Terrestrial_Cherry_Live_Density","Terrestrial_Hickory_Live_Density","Terrestrial_Acer_Live_Density","Terrestrial_Beech_Live_Density","Terrestrial_Buckthorn_Live_Density","Terrestrial_Walnut_Live_Density","Terrestrial_Hophornbeam_Live_Density","Terrestrial_Aspen_Live_Density","Aquatic_LWFreq","Aquatic_InSitFreq","Aquatic_LJFreq","Aquatic_LWDens","Aquatic_LWvolpL","Aquatic_LWvolpa","Aquatic_JvolpL","log10Gap_Area","log10Terrestrial_Total_Live_Density","Terrestrial_Ash_Live_Density_bi","Terrestrial_Elm_Live_Density_bi","Terrestrial_Basswood_Live_Density_bi","log10Terrestrial_Oak_Live_Density","Terrestrial_Cherry_Live_Density_bi","Terrestrial_Hickory_Live_Density_bi","log10Terrestrial_Acer_Live_Density","Terrestrial_Beech_Live_Density_bi","Terrestrial_Buckthorn_Live_Density_bi","Terrestrial_Hophornbeam_Live_Density_bi","Terrestrial_Aspen_Live_Density_bi","log10Terrestrial_Total_Snag_Density","Terrestrial_Elm_Snag_Density_bi","log10Terrestrial_Total_CWD_Density","log10Terrestrial_Ash_CWD_Density","log10Terrestrial_2_CWD_Density","log10Terrestrial_3_CWD_Density","log10Aquatic_InSitFreq_nz","log10Aquatic_LJFreq","log10Aquatic_LWDens","log10Aquatic_LWvolpL","log10Aquatic_LWvolpa","log10Aquatic_JvolpL","invAquatic_JvolpL","Timepoint","Days_since_start","ALL_Richness","ALL_prop_Ash","ALL_prop_Aspen","ALL_prop_Basswood","ALL_prop_Beech","ALL_prop_Hophornbeam","ALL_prop_Black_Cherry","ALL_prop_Black_Walnut","ALL_prop_Buckthorn","ALL_prop_Dogwood","ALL_prop_Elm","ALL_prop_Grass","ALL_prop_Maple","ALL_prop_Oak","ALL_prop_Unknown","ALL_prop_Woody_Debris","Weather","Water_temp","mS_cmc","mScm","X.DO","Doch","pH","pH_mV","ORP","NTU","Volt","Flow","log10mScm","sqrtWater_temp","log10ALL_prop_Oak","boxcoxALL_prop_Ash","boxcoxALL_prop_Maple","boxcoxALL_prop_Elm","boxcoxALL_prop_Basswood","boxcoxALL_prop_Hophornbeam","ALL_prop_Aspen_bi","ALL_prop_Beech_bi","ALL_prop_Cherry_bi","ALL_prop_Walnut_bi","ALL_prop_Buckthorn_bi","ALL_prop_Dogwood_bi","ALL_prop_Grass_bi"
"Terrestrial_Ash_Snag_Density",0.53721398224522,-0.171709870088969,NA,-0.739661966394138,-0.361722397679477,0.074447052123081,-0.121861767800954,-0.0584934986771164,-0.527572698977402,0.840906890187293,1,-0.0963673783988461,0.540847398641922,0.857241884832902,-0.180556352484028,0.66033312421833,0.611828870740334,0.101358448395201,-0.279882988049121,0.392607162936366,0.0242935504690679,0.528045025295786,-0.300576682920687,-0.136146383037128,-0.0822751242490346,-0.28932277157597,-0.161740552833837,0.102923654390714,-0.0280960707206908,0.0669972197574329,-0.121182992511082,0.0539154154286087,0.623818697537796,-0.0697618692365658,0.293950500232051,-0.214810580720989,-0.0413791654704623,-0.1499427238732,0.0701831679001552,-0.344047067191304,0.658264871520547,0.162776623492491,0.571314043130379,-0.323586141200121,-0.593048412917195,-0.190365112124127,-0.278740140742811,-0.276222861994061,0.158907949457636,-0.13529666020597,-0.33733686055399,0.600194622803258,-0.426323381372641,0.526553175215326,0.69520607954444,0.415627188632998,0.416556995113447,0.444017068410541,-0.00176502409098063,0.289240400655858,-0.138292854304553,-0.0409380429092745,-0.135736403505187,0.121935461932108,-0.0407832637622522,-0.15278645670552,-0.197833608177918,0.434658948262837,0.0421679323559098,-0.00211086011239194,-0.260585822303543,0.10484866314375,-0.102286064414908,-0.0342121028304762,-0.0888963422889197,0.00161886614178757,-0.184217019689544,-0.142667013952565,-0.175330535786141,0.0858754353993173,0.0339748522882611,0.256824788659783,0.123809163217414,0.132546702266886,0.526150144739387,0.494247136275919,0.108485760754415,0.203214450230245,-0.200315370458777,0.18660717211591,-0.303929439525835,-0.173812548767564,0.101169974962486,0.732152886948933,0.459782321164411,0.123947425952368,0.0940646188814835,-0.462995176425287,0.208317000382137,0.191936524067895,-0.0187871753235624,-0.107500870167881,-0.0123290400653995,-0.779452991299474,-0.369096736235069,-0.109327165399002,-0.400223347920195,-0.232465432707886,-0.43907031309319
"Terrestrial_Elm_Snag_Density",0.0720249831750487,0,NA,-0.0084446012499829,-0.239864045822934,0.327039982620825,-0.190261996183203,-0.21208216240559,0.014967821715823,0.128332304592652,-0.0963673783988461,1,-0.15816193363244,-0.125894010888128,0.327611080594038,-0.132694810600269,-0.108969431747879,-0.087306431265772,-0.0841010568358629,-0.106424873404936,0.636583045485262,-0.125476904344271,-0.15896475756628,-0.0962495295295949,-0.103396411620285,-0.0731429558303094,-0.0917975089660977,0.233890958007194,0.512044806261725,-0.08397103755612,-0.10291008104361,-0.117467224083405,-0.166751374970357,-0.131762234191364,-0.0284467615421341,-0.189565903808026,-0.173813638997532,0.108838986134297,-0.297596503812933,-0.0102666969097765,-0.452572905237362,0.501490248860126,-0.447243089052609,-0.230896312538228,-0.314378708105708,-0.423870379886593,0.089987743668648,-0.334138642818349,0.533948621784045,-0.270151518205302,-0.423870379886593,0.196557351176381,NA,-0.0532856817347709,-0.069385230186284,-0.0279160580619921,0.0411830005514002,-0.116637829889751,-0.0520549253241285,-0.0235251054930707,-0.202910259197848,-0.173931507800098,0.181230842206855,-0.240080030410936,0.0491873826883927,0.0171095801346581,-0.165421174490973,-0.0663549302874773,-0.07325395665056,0.222509524180036,-0.00507622221450113,-0.1038068387192,0.152201099558806,-0.056966952048981,-0.057963320629641,-0.0450557636841117,-0.0908433583025317,-0.0852473186349102,-0.138377861215599,-0.0668561379687487,0.25227390417391,-0.0626463818370548,-0.127271346251301,-0.00182831572108519,-0.0391718618753191,-0.0349149223622247,-0.107363694510048,0.0387762790838287,0.207251571954987,-0.225387759989602,0.216595415639293,-0.158117450438191,0.0824361190663951,-0.0190546528262156,0.00270776715174963,0.0156689222570882,-0.0645502000600585,0.0708810538136741,0.1740533500503,0.0906762610906816,-0.193371232350205,0.111085919010249,-0.423870379886593,0.0807883371140914,0.0807883371140914,-0.30953457282079,-0.340545092265246,-0.30953457282079,-0.396364682845648
"Terrestrial_Total_CWD_Density_m",0.41314857550344,-0.068185475167686,NA,-0.423873872534558,-0.419566545469762,-0.123454108896051,-0.245246583537101,-0.208855991122271,-0.357081580658101,0.39009910357673,0.540847398641922,-0.15816193363244,1,0.738916831368302,-0.209907443906425,0.626754528554666,0.593336317836264,0.753196471382349,-0.0743590642268416,-0.0362177899371914,0.0204507478441162,0.494626491488653,-0.0474811310154218,-0.0161977400846301,0.20658373393989,-0.30615702156861,-0.182369276031775,-0.0309664981390565,-0.102199906452297,-0.090640820350391,-0.263952638914208,-0.0704538408159137,0.398774513090237,-0.220828751007225,0.143948029570366,-0.238260371303517,-0.0748749175728762,-0.347084161696021,-0.0859205487621671,-0.0331845450241146,0.115012882725871,0.203903927210069,0.0625704295280022,-0.0785282315826542,-0.28847721855186,0.310890670903809,-0.207623317883464,-0.390585119892553,-0.130921327659607,-0.405855831447438,-0.770230350500182,0.229249957313535,-0.715649864376276,0.819070746730503,0.667338689626366,0.480311433488099,0.729407758538688,0.412113657329864,-0.206881029718039,0.140505643392736,-0.176290063000153,-0.0743117214886216,-0.374035237418248,0.391993613505551,-0.109230372857043,-0.0310496630123119,-0.142467178458662,0.242748615481218,-0.13555385273806,-0.18914914723475,0.0643131310871914,0.18357227701307,-0.236738454552508,-0.00532563319537161,-0.0692909561763078,-0.0253261455447993,-0.21561813531678,0.101453070901256,-0.186348724990971,0.337429927727385,-0.109821731643277,0.312247835943571,0.0377605151677835,0.1240448334749,0.283534182886415,0.292121626156252,0.0324408031742801,0.239448411884752,-0.199955811880409,0.190874155401239,-0.127254691453629,-0.108959230368031,0.0405190640437153,0.229715604672125,0.191654800721496,0.120578201042418,0.348167290467254,-0.248787573752513,0.161145008393397,0.223201151012149,0.186012217092991,-0.181115658742348,-0.532703747501203,0.117473018721907,-0.494213194927167,-0.013701711253446,-0.308247596790323,-0.296434991557893,0.296848735102967
"Terrestrial_Ash_CWD_Density_m",0.371851080939372,-0.167197766371338,NA,-0.536301001942498,-0.340906840474309,-0.0258233589828473,-0.0943481671562732,-0.0358725086093221,-0.380476872716886,0.672095976281787,0.857241884832902,-0.125894010888128,0.738916831368302,1,-0.153969224550726,0.744617154309181,0.683760118642089,0.321608009646152,-0.111034554801382,0.137670603529595,-0.0355627021643279,0.707632504336112,-0.12333077553206,-0.129316935014558,-0.141265748631667,-0.31052409764353,-0.167328530554164,-0.0933747928270613,-0.190944534697892,-0.0883096756041298,-0.150297085179668,0.201278920708547,0.680336702816445,-0.050527747146411,0.41239533467162,-0.035927498308302,0.16911643752596,-0.147099796495492,0.108327420752331,-0.128927592739408,0.347109649675662,0.213087027623696,0.535867783699025,-0.084151825943981,-0.354523119360631,-0.437484038024536,-0.323903666194911,-0.662052576150872,-0.0330292912365813,-0.269262961176856,-0.46322308386562,0.379624561721738,-0.519741129161368,0.547947635691667,0.822897613176503,0.538550760841287,0.443132230324791,0.537682779726141,0.0150120264032881,0.410197419286975,0.0855445951592624,0.169989263668803,-0.148759999552316,0.147583293819024,-0.074000651173424,-0.0978773043380666,-0.2015809684531,0.464131565644695,-0.00735778937109786,-0.092742014512305,-0.0860100704902512,0.0693731479243876,-0.191302114736392,-0.11325487006309,-0.0786600511394346,-0.0895744721825718,-0.229682927108871,-0.0931286426515658,-0.164956589801152,0.108134558173436,-0.00216762892562402,0.367942314838796,0.139085846127512,0.123572185739139,0.401128328921778,0.383372154656569,0.04692395514964,0.232566847303453,-0.276882740860936,0.27399796424085,-0.233924618706116,-0.0993920166164702,0.138259142297703,0.500817476451255,0.322971093978696,0.114835246497725,0.117194539915717,-0.480530451384457,0.175543754766856,0.245746724051765,0.0799778603791128,-0.0807753048280547,-0.231309536432627,-0.193102465137196,-0.645058160993971,-0.535742278321613,-0.30429271105654,-0.535742278321613,-0.22618825171323
"Terrestrial_Elm_CWD_Density_m",-0.108890862362259,0.339361830070225,NA,0.342451202683345,-0.0919333987736282,-0.0674009260531474,-0.166221782447523,-0.199283291657274,0.238912336704895,-0.156344942948769,-0.180556352484028,0.327611080594038,-0.209907443906425,-0.153969224550726,1,-0.146794768888816,-0.11683190478862,-0.138507823345258,-0.202592335530624,-0.117733426234435,0.132599491439772,-0.13957802284783,-0.135912530460325,-0.107924901133844,-0.11438316448904,-0.179856306603061,0.859880091677983,0.009742741676944,0.121789602693767,-0.0994492382076534,-0.113845157130021,0.194441757959799,0.0209311488500177,0.255260699143308,0.147327164526703,0.172230629909773,0.208528916637122,0.0817870322814208,-0.229084048890567,-0.189021752610297,-0.517608547501029,0.0323426711737868,-0.740161779082409,-0.0520490084260992,-0.617170208367742,-0.485808087927363,-0.184398488273266,0.347888141470983,0.119260820948876,-0.549173680466628,-0.485808087927363,-0.242966720300765,0.232660037020843,-0.166162451928706,-0.21828068418103,-0.0130657409243939,-0.0784837012622711,0.134617857219807,0.241823446058374,0.152011242903202,0.16470051671572,0.208498194262528,0.162007608588521,-0.233357437932488,-0.0870741317339704,0.0803144744422113,0.138669182407305,-0.074214564768756,-0.081037815933161,0.00320123278833711,0.750432551453957,-0.114837202976743,0.051318871898976,-0.0630201778238451,-0.0641224190860649,0.0448127829331119,0.371192436217857,-0.0943055751825873,-0.132379741385488,-0.0491589503501066,0.0112371139770894,-0.070563633225963,-0.0165852215007759,0.0433896148397668,-0.220913673534806,-0.163810775832596,-0.134607310200771,0.00378564410622164,-0.0140896189621417,0.00212617656043668,0.0617387504774847,0.0519561990347207,-0.265987346396287,-0.117217883871673,-0.158364559990744,0.052756103889751,-0.0356200571547355,0.0797307775247666,0.130512834157492,-0.309512953473819,0.0132320751343329,0.122889747791525,-0.485808087927363,0.4459326567907,0.175094604986902,-0.352627878400207,-0.389153422865222,0.381587613603272,-0.454345060172025
"Terrestrial_1_CWD_Density_m",0.383068153089551,-0.154942162519377,NA,-0.408893499083457,-0.364843387356325,0.113176264165926,-0.195052609395229,-0.174449671993633,-0.321944270094544,0.510712215702452,0.66033312421833,-0.132694810600269,0.626754528554666,0.744617154309181,-0.146794768888816,1,0.615897484540133,0.0765891636987892,0.0435204039923008,-0.151322256331297,0.322707543732269,0.529315000803381,-0.203217251817228,-0.175788738625768,0.295514662238121,-0.0410508122481349,-0.032190793890736,0.01166342208131,-0.0940984972098529,-0.156877670919426,-0.186925400224583,0.267139277862936,0.291544437808524,0.276345819906557,0.454173035001864,-0.0458012020104044,0.153716587536518,-0.123488497838544,-0.130908905622409,0.0869603940569545,0.040797263151387,0.514690344719616,0.160921409458877,-0.203766002792199,-0.747721879010703,0.359932971786454,-0.0220702559369468,0.0926594707075594,0.0163734442359997,-0.63377006279959,-0.675615826478128,0.268063734480414,-0.675615826478128,0.510133566962103,0.41424629257856,0.4450099641589,0.235313073248056,0.138565397971967,0.296166195189844,0.449738669355978,0.0685464549155664,0.154624811589678,-0.125687687894266,0.125243039745158,-0.0573273466755506,-0.0809853273121653,0.00163381765829504,0.287414073695969,-0.130284232812472,-0.0591354724074409,0.0083962227908627,-0.000735017419251519,-0.227757632638587,0.172558177836369,0.115988586540531,-0.0233921364570081,-0.0574126599784871,-0.097279830559595,-0.174578366240795,0.27333399763013,-0.108188682178682,0.375849812904412,-0.00220233550634022,0.125267473754504,0.229391896081525,0.239010790294147,-0.0117420949061967,-0.0402150920549941,-0.0324758723742577,0.00226918702685547,-0.0349006061968209,-0.210581208101706,0.09903327742159,0.264459271063647,0.246764036225708,0.126101684142495,0.266853881107749,-0.303483139060166,0.161114306603935,0.0491546298120602,0.0406144098223068,-0.0232363655720632,-0.534916490462632,0.0728437026177185,-0.848558498417757,0.288376472955322,0.11831687805153,-0.222591616117475,-0.284816916942102
"Terrestrial_2_CWD_Density_m",0.517165320372411,0.219903735247258,NA,-0.549890618749878,-0.0579868353150434,0.0591758679397214,-0.0805888240295691,-0.0632033438811137,-0.495862179609807,0.581393486383034,0.611828870740334,-0.108969431747879,0.593336317836264,0.683760118642089,-0.11683190478862,0.615897484540133,1,0.00887960429510712,-0.0346557373210305,-0.153410862980054,-0.0488412980126813,0.734895379091969,-0.13880047166522,0.305091691806597,-0.126797500048771,-0.243039309772167,-0.148612092738259,-0.0825757035010942,-0.1705525322087,-0.13004464346583,-0.171751893013509,-0.0441281298440088,0.328787328343469,-0.0668136422686959,0.0688611759470443,-0.0959086628510083,-0.00335371562054225,-0.0610642301241806,0.0485681152527166,0.00346572755725678,0.027103098284037,0.21757584615961,0.501279905472933,-0.0266064740406532,0.233854674777313,-0.346228018769166,-0.27071682590838,-0.834804189963142,-0.0442736665628608,-0.181804785367272,-0.609546415637264,0.374177915532383,-0.527972791461826,0.475693879006373,0.400609409308682,0.898905378283541,0.20749162123033,0.343892805541313,-0.0150955879405972,0.0645387369255079,-0.0527101873609786,-0.00314055195635932,-0.072633541321509,0.0840209509887096,-0.157868206443267,-0.0556451429799798,-0.164716600448059,0.279240228617346,-0.122954956368807,-0.0575792106269356,-0.138715408946165,0.00735523540887173,-0.196915123733272,-0.10359367805317,-0.0950392203253137,-0.0797772497238531,-0.20958947672747,0.080719278077044,-0.186854781249607,0.0999838044533724,0.102880736868317,0.283427488416499,0.0444445446941197,0.125083659804531,0.200104177097609,0.215479578706066,-0.0214999208419247,0.149349127495322,-0.266805939747718,0.257167585669474,-0.245374899283492,-0.097858241981157,0.0929574497827421,0.124967974542795,0.22415141306906,0.0976066805987091,0.118779524687279,-0.301299714781975,0.181261757601995,0.227605797556339,0.0417525201587242,-0.0205722249923045,-0.663277509384894,-0.283968137346578,-0.603416713799639,-0.495894607006149,-0.466968822672231,-0.432428535761502,0.29051366830667
"Terrestrial_3_CWD_Density_m",0.113405994884426,-0.244477380925712,NA,-0.134257206139802,-0.328376149319822,-0.290181044950556,-0.158002365713363,-0.123860792648694,-0.0706295890295391,-0.0742019245234453,0.101358448395201,-0.087306431265772,0.753196471382349,0.321608009646152,-0.138507823345258,0.0765891636987892,0.00887960429510712,1,-0.0636492745892882,0.124681865824694,-0.168476664456654,0.0576253025628617,0.133906806960317,-0.0910920648213194,0.239414182887552,-0.227988663902923,-0.131472249751057,-0.170039326492631,-0.154661861160193,0.0315059063972669,-0.155679073962492,-0.109238702116303,0.273089642593247,-0.323415290282467,0.019140086342485,-0.213001093329874,-0.125812492312572,-0.340444927698258,-0.0228286724646461,-0.056947586167309,0.154757426322243,-0.321513517240872,-0.248499665654116,0.0403109948232471,-0.619719423602279,0.292205516188009,-0.111097713384955,-0.356240203982763,-0.54192595035628,-0.248029437051358,-0.523867618291933,-0.0666736236617035,-0.593785942748716,0.597262196980977,0.539032772906424,-0.0001859320056934,0.779318798457941,0.376035461950847,-0.336370533790897,0.0196132770289849,-0.165393468097717,-0.12531205632708,-0.364080518346782,0.377673058255717,-0.0484220584141581,0.0222583950855055,-0.121278087298948,0.061300711201909,-0.0467800432353556,-0.200687307042213,0.174071681721412,0.257142705632313,-0.088036329797342,-0.0950420911072233,-0.079028483394249,-0.0810880297608317,-0.184551800807884,0.101377887051976,-0.0659305874347897,0.292195147906503,-0.186986710773284,0.112304401273407,0.0532547351713489,0.0443992628978786,0.177106826330644,0.17667804278559,0.0700550402366481,0.248018834117964,-0.146633760711721,0.156416646392828,-0.0662517128313588,0.010238266966353,-0.000157284663553692,0.13286073610462,0.0256556922023194,0.0510304248975955,0.297507429604613,-0.050944270062202,0.0391021606619849,0.190484477045686,0.216925431763499,-0.234654272730749,-0.3734529981189,0.188074829494145,-0.169587080832477,-0.450723801989242,-0.365854467595216,-0.505820678617234,0.201383079031521
"Terrestrial_Total_Live_Density",-0.662678115734212,-0.0707084651132457,NA,0.682603261955958,0.425416567310068,-0.187894422781046,0.584891580413436,0.551290711327825,0.564238586634804,-0.3984462095978,-0.279882988049121,-0.0841010568358629,-0.0743590642268416,-0.111034554801382,-0.202592335530624,0.0435204039923008,-0.0346557373210305,-0.0636492745892882,1,-0.250597177435803,-0.0249728612742669,0.0188905868328331,0.80470277207726,-0.123472555775621,-0.0679953635847314,0.471229907637104,-0.163660620100155,-0.216712476770754,-0.172501834728317,-0.0474423178871925,0.305892972311291,0.368475829716943,-0.175067185784343,0.463575885372503,0.113311364204382,0.252166986634163,0.126078898914089,0.567845522223781,0.444221553547535,0.942555818664289,-0.643471077431642,0.0599212337314419,-0.251128898075743,0.630102953596022,-0.335725970528642,-0.122872834962049,0.316725853375944,-0.22080792310422,-0.494470903813053,-0.21917445137796,0.361511948481965,-0.402883679913069,-0.522825648226648,-0.126742829466123,-0.295733210659249,0.0246363599169995,-0.274830373641291,-0.140254847508659,0.505814910785551,0.117612686765938,0.333680532726825,0.127220756446014,0.542433692993493,-0.514164466957146,0.0638766968650103,0.0459207515969889,0.0439183413230615,-0.0974841194546243,-0.0225710004258203,0.271227476183592,-0.0443940623516356,-0.212268740447497,0.0822064427422643,0.00148916973732524,0.0143158277612868,-0.101543826446296,-0.033074268811825,-0.122742013755393,0.0856535683641969,-0.0183206420840944,0.000596467506046513,0.00507460584150125,-0.00942077255768747,-0.0885539217447097,-0.435998901302006,-0.399820009724169,0.0840620724329939,-0.180233699284798,-0.000299211634736919,0.0182976929690573,-0.0174352480709009,0.144907514278033,-0.00609478328415437,-0.371146178889573,-0.378752195282265,-0.0802528212885518,-0.0368944854331374,0.112431172323917,-0.163352859068532,0.0179570131052993,-0.268313577254294,0.198717135907533,0.0466651918559389,0.00667347475537375,-0.00637885157929371,0.0104099177065329,-0.0340528386208339,-0.550959678017779,-0.18262888821309
"Terrestrial_Ash_Live_Density",0.146840621690309,-0.623163802262098,NA,-0.298536979699403,-0.168323690570244,-0.0737253371867902,-0.155446604280556,-0.104374586539325,-0.211652651323435,0.184646050943809,0.392607162936366,-0.106424873404936,-0.0362177899371914,0.137670603529595,-0.117733426234435,-0.151322256331297,-0.153410862980054,0.124681865824694,-0.250597177435803,1,-0.220900158145441,-0.044394045741132,-0.233641969737932,-0.142123083434186,-0.150627777828414,0.0806947505923857,0.0475495156308929,-0.145488387934061,-0.147288761084016,0.650191931130141,-0.149919291983435,0.247680174416844,0.613554986574246,-0.0146588209415288,0.330983578266951,-0.177631454584569,-0.0940886465153323,-0.173511170520911,-0.0216844450026809,-0.319647135337879,NA,-0.908185117469393,0.0880799924401742,-0.343033496159433,-0.678771653944978,-0.527751911689241,0.0332532805911823,0.272160113172522,-0.437502254903958,0.36150221877182,-0.527751911689241,0.265128975398054,-0.527751911689241,0.165187956157004,0.359458665509991,-0.284571539158095,0.348842914206086,0.527794256369635,-0.0134640774469942,0.330389563300501,-0.0992429305906251,-0.0936105857204774,-0.168164752203988,0.153296837892541,0.0560383487956964,-0.0733441317201625,-0.197810301744321,0.20118789275627,0.121143206185112,-0.14727361233947,-0.164666465307821,0.0730402959946053,0.282329484120352,-0.0829893925942815,-0.0844409012380634,-0.0656371865884793,-0.152300812783304,-0.124188199286483,0.157890831958421,0.00488841548068795,-0.10816871522614,-0.0929231440291584,0.120533921581762,-0.000139162574973025,0.3118734559322,0.272902197241772,0.389304617735426,0.0848858788509369,-0.130010617353926,0.138919158545397,-0.382864991901,-0.0902595719531784,0.120092846871423,0.908185117464156,0.206730901892168,0.00465193232185408,-0.000653481697152639,-0.205530527581039,-0.140457571592818,0.158336893523034,0.154307405937966,-0.0623997073437664,0.0608479779354665,-0.730350219825186,0.107867584339301,-0.390408610282363,-0.428356853390746,-0.390408610282363,-0.49535828464628
"Terrestrial_Elm_Live_Density",0.197440528064106,0,NA,-0.100769749186117,-0.546297739559251,0.360358190580145,-0.353840381383478,-0.378936098534829,-0.0404516354574935,0.248216665460078,0.0242935504690679,0.636583045485262,0.0204507478441162,-0.0355627021643279,0.132599491439772,0.322707543732269,-0.0488412980126813,-0.168476664456654,-0.0249728612742669,-0.220900158145441,1,0.0224542132111502,-0.319252406835915,-0.201293474193201,0.217680065798929,-0.0187488031733762,-0.0567677619056246,0.593392878137475,0.74828912285545,-0.181146858436385,-0.213604700198208,-0.046809428807607,-0.169714693991056,0.0383880632743623,0.176327475179262,-0.308988083140544,-0.18439008684858,-0.141371560073705,-0.506868586422573,0.108076200898097,-0.721287953184954,NA,-0.493945662341792,-0.449527662961466,-0.695220188428874,0.288788303569549,0.131086953478773,0.0421140508736549,0.556846393418712,-0.626546806989419,-0.678951564437415,0.306745116783043,0.412606692789093,0.207585296267862,-0.184386967700065,-0.0925314656801755,0.0536154281071258,-0.316270606916233,0.0559611453994781,0.173411624773942,-0.339537405609634,-0.184376722915364,-0.109775197126298,0.0789906165259993,0.0960779101437273,0.0263392429724767,0.00774968799765885,-0.00920409697813538,-0.136335831821562,0.093053946835088,0.027809377691262,-0.103487784179558,-0.0619603560958576,0.358107724603356,0.100883353867963,0.2375624059913,0.0801672125495607,-0.0219846549894261,-0.230055216529892,0.0718240627233121,0.209921101982634,0.0971585409700159,-0.245918228945038,0.000684152682354587,0.0224351084928963,0.0102683305347227,-0.0994031911102112,-0.0619049186098368,0.317861833096163,-0.352714981841579,0.347134945472504,-0.272266438657468,-0.00122220030203005,0.00814345268815331,0.0734389554686114,0.0331204720934673,0.0673925034262999,0.0233918414580051,0.23247374504621,-0.101224669050683,-0.0781613704275716,0.0852925317950157,-0.12701118445937,0.248315586791596,-0.24135593943984,0.562915300836172,0.0914696218325086,0.218801404005681,-0.0682086789289866
"Terrestrial_Basswood_Live_Density",0.381699875459484,-0.018429462314698,NA,-0.630358924952501,-0.231036365743178,-0.0956525638923569,0.0334689256151851,0.0888603890975263,-0.437528119610435,0.387324958443183,0.528045025295786,-0.125476904344271,0.494626491488653,0.707632504336112,-0.13957802284783,0.529315000803381,0.734895379091969,0.0576253025628617,0.0188905868328331,-0.044394045741132,0.0224542132111502,1,-0.145406121671555,0.209258447819895,-0.178575686512239,-0.353882009327891,-0.161761068789507,-0.165133892624401,-0.174617139051717,-0.151805883526247,-0.00269785326651,0.0196535267461815,0.625264483437453,0.00716166576913319,0.270437489217567,-0.0860056345878106,0.105798531486522,-0.223828604167015,0.217228279908227,0.0742615784614726,-0.112406001008527,0.28804453791059,0.855139969814781,-0.0807283801480642,0.0541266281540395,-0.67921921694407,-0.497102121458573,-0.849963881457427,-0.440781710809029,-0.721112753311603,-0.00658179492711758,0.333551567592856,-0.627794488124935,0.361732435805575,0.445922339345576,0.616054943566229,0.27608686337293,0.424009677873111,0.0632308109974957,0.263324528429445,-0.00560032506632355,0.106278141127884,-0.226877720015866,0.219453159724532,0.00666132635378125,-0.0272024428023509,-0.19919151637117,0.401212712286831,0.013209850687141,-0.0918915362571458,-0.194819686179704,-0.00952199730175137,-0.177640014251974,-0.0983874818404311,-0.0490446016745355,-0.077815697906144,-0.175230179237513,0.0566875715671846,-0.202775472063964,-0.100585482067484,0.206649336605751,0.433363597473348,-0.0314034411001429,-0.000387260841006073,0.387631865827878,0.309199346358999,0.0543111659368029,0.242907435500396,-0.301462504922658,0.322081772079189,-0.23352414834019,-0.053149793306405,0.142375217137594,0.179612942742964,0.298349005627672,-0.015937267679761,-0.0785154465125534,-0.377703455638756,0.209180258772912,0.188008194424402,0.100643040043075,-0.0100212535397271,-0.0266401375522906,-0.868550711800001,-0.511852439589424,-0.496467436412725,-0.131637064249618,-0.496467436412725,0.193531074977795
